Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time,event_id,Time_seconds,Name_A,Height_A,Weight_A,Reach_A,Stance_A,Fighter_A_id,DOB_A,Name_B,Height_B,Weight_B,Reach_B,Stance_B,Fighter_B_id,DOB_B
2016-11-26,"Melbourne, Victoria, Australia",win,Robert Whittaker,Derek Brunson,1.0,0.0,33.0,19.0,0.0,0.0,0.0,0,Middleweight,KO/TKO,Kick,1,4:07,73e09f837f3b5ecc,247,Robert Whittaker,182.88,83.91452,185.42,Orthodox,e1147d3d2dabe1ce,1990-12-20,Derek Brunson,185.42,83.91452,195.58,Southpaw,b1a3e0aca758b322,1984-01-04
2016-11-26,"Melbourne, Victoria, Australia",win,Andrew Holbrook,Jake Matthews,0.0,0.0,30.0,22.0,2.0,3.0,3.0,0,Lightweight,S-DEC,,3,5:00,73e09f837f3b5ecc,300,Andrew Holbrook,180.34,70.30676,177.8,Southpaw,66ab58d0b3783607,1986-02-06,Jake Matthews,180.34,77.11064,185.42,Orthodox,a845f0735bc67405,1994-08-19
2016-11-26,"Melbourne, Victoria, Australia",win,Omari Akhmedov,Kyle Noke,0.0,0.0,23.0,16.0,3.0,0.0,0.0,0,Welterweight,U-DEC,,3,5:00,73e09f837f3b5ecc,300,Omari Akhmedov,182.88,83.91452,185.42,Orthodox,16690d100f995f8f,1987-10-12,Kyle Noke,185.42,77.11064,193.04,Southpaw,7339d340aa2889cb,1980-03-18
2016-11-26,"Melbourne, Victoria, Australia",win,Alexander Volkanovski,Yusuke Kasuya,0.0,0.0,50.0,4.0,3.0,1.0,0.0,0,Lightweight,KO/TKO,Punches,2,2:06,73e09f837f3b5ecc,126,Alexander Volkanovski,167.64,65.77083999999999,180.34,Orthodox,e1248941344b3288,1988-09-29,Yusuke Kasuya,170.18,70.30676,,Southpaw,3058888c33149a53,1989-11-16
2016-11-26,"Melbourne, Victoria, Australia",win,Tyson Pedro,Khalil Rountree Jr.,0.0,1.0,4.0,3.0,2.0,0.0,1.0,0,Light Heavyweight,SUB,Rear Naked Choke,1,4:07,73e09f837f3b5ecc,247,Tyson Pedro,190.5,92.98636,200.66,Orthodox,49e96ff8ab781589,1991-09-17,Khalil Rountree Jr.,185.42,92.98636,193.04,Southpaw,749f572d1d3161fb,1990-02-26
2016-11-26,"Melbourne, Victoria, Australia",win,Danielle Taylor,Seo Hee Ham,0.0,0.0,45.0,31.0,0.0,0.0,0.0,0,Women's Strawweight,S-DEC,,3,5:00,73e09f837f3b5ecc,300,Danielle Taylor,152.4,52.16308,152.4,Orthodox,b76c6268dc1d3c05,1989-10-25,Seo Hee Ham,157.48,52.16308,157.48,Southpaw,165c244bcca3ed26,1987-03-08
2016-11-26,"Melbourne, Victoria, Australia",win,Daniel Kelly,Chris Camozzi,0.0,0.0,39.0,56.0,4.0,0.0,0.0,0,Middleweight,U-DEC,,3,5:00,73e09f837f3b5ecc,300,Daniel Kelly,182.88,83.91452,177.8,Southpaw,bdcbb976816fd256,1977-10-31,Chris Camozzi,187.96,83.91452,190.5,Orthodox,6c2030e0a143a94b,1986-11-20
2016-11-26,"Melbourne, Victoria, Australia",win,Damien Brown,Jon Tuck,0.0,1.0,34.0,39.0,0.0,0.0,1.0,0,Lightweight,S-DEC,,3,5:00,73e09f837f3b5ecc,300,Damien Brown,177.8,70.30676,172.72,Orthodox,d024ed963e8bf7ea,1984-12-25,Jon Tuck,180.34,70.30676,185.42,Orthodox,53ec9cb470e1a4ea,1984-08-28
2016-11-26,"Melbourne, Victoria, Australia",win,Jonathan Meunier,Richard Walsh,0.0,0.0,74.0,18.0,1.0,2.0,0.0,1,Welterweight,U-DEC,,3,5:00,73e09f837f3b5ecc,300,Jonathan Meunier,190.5,77.11064,,Switch,5823ceab56741617,1987-08-04,Richard Walsh,182.88,77.11064,185.42,Orthodox,303a05a7aa3ff761,1988-12-01
2016-11-26,"Melbourne, Victoria, Australia",win,Ben Nguyen,Geane Herrera,1.0,0.0,105.0,22.0,0.0,1.0,0.0,0,Flyweight,U-DEC,,3,5:00,73e09f837f3b5ecc,300,Ben Nguyen,165.1,56.699,165.1,Switch,840d2c82ea68b9aa,1988-08-03,Geane Herrera,165.1,56.699,167.64,Orthodox,c169545ab0825f44,1990-05-27
2016-11-26,"Melbourne, Victoria, Australia",win,Jason Knight,Dan Hooker,0.0,0.0,59.0,47.0,4.0,0.0,4.0,0,Featherweight,U-DEC,,3,5:00,73e09f837f3b5ecc,300,Jason Knight,177.8,65.77083999999999,180.34,Orthodox,bb1a2cdad6ff34db,1992-07-14,Dan Hooker,182.88,70.30676,190.5,Switch,193b9d1858bc4df3,1990-02-13
2016-11-26,"Melbourne, Victoria, Australia",win,Marlon Vera,Guangyou Ning,1.0,0.0,36.0,46.0,1.0,0.0,2.0,0,Featherweight,U-DEC,,3,5:00,73e09f837f3b5ecc,300,Marlon Vera,172.72,61.23492,177.8,Switch,7c7332319c14094c,1992-12-02,Guangyou Ning,162.56,65.77083999999999,162.56,Southpaw,2c1170b825f58e57,1981-12-15
2016-11-26,"Melbourne, Victoria, Australia",win,Jenel Lausa,Yao Zhikui,2.0,0.0,56.0,29.0,1.0,1.0,1.0,0,Flyweight,U-DEC,,3,5:00,73e09f837f3b5ecc,300,Jenel Lausa,165.1,56.699,172.72,Orthodox,ec664422b22d9787,1988-08-01,Yao Zhikui,165.1,56.699,162.56,Orthodox,5ea918ea81b7dee2,1991-02-07
2011-09-24,"Denver, Colorado, USA",win,Jon Jones,Quinton Jackson,0.0,0.0,61.0,16.0,2.0,0.0,2.0,0,Light Heavyweight,SUB,Rear Naked Choke,4,1:14,73ef22f25d0f70e2,74,Jon Jones,193.04,112.490816,213.36,Orthodox,07f72a2a7591b409,1987-07-19,Quinton Jackson,185.42,92.98636,185.42,Orthodox,ffc088e64fab57e9,1978-06-20
2011-09-24,"Denver, Colorado, USA",win,Josh Koscheck,Matt Hughes,0.0,0.0,26.0,14.0,0.0,0.0,0.0,0,Welterweight,KO/TKO,Punches,1,4:59,73ef22f25d0f70e2,299,Josh Koscheck,177.8,77.11064,185.42,Orthodox,dd37fd509af89f15,1977-11-30,Matt Hughes,175.26,77.11064,185.42,Switch,621a6c59f88a44fe,1973-10-13
2011-09-24,"Denver, Colorado, USA",win,Mark Hunt,Ben Rothwell,0.0,0.0,47.0,19.0,2.0,2.0,1.0,0,Heavyweight,U-DEC,,3,5:00,73ef22f25d0f70e2,300,Mark Hunt,177.8,120.20188,182.88,Orthodox,eef9b891edbd4604,1974-03-23,Ben Rothwell,193.04,120.20188,198.12,Orthodox,bd58d34e39b7b12a,1981-10-17
2011-09-24,"Denver, Colorado, USA",win,Travis Browne,Rob Broughton,0.0,0.0,45.0,22.0,3.0,0.0,0.0,1,Heavyweight,U-DEC,,3,5:00,73ef22f25d0f70e2,300,Travis Browne,198.12,115.66596,200.66,Orthodox,3236bf606fe9fa5b,1982-07-17,Rob Broughton,187.96,120.20188,187.96,Orthodox,a7d687e6ecb30981,1983-03-03
2011-09-24,"Denver, Colorado, USA",win,Nate Diaz,Takanori Gomi,1.0,0.0,36.0,4.0,0.0,0.0,3.0,0,Lightweight,SUB,Armbar,1,4:27,73ef22f25d0f70e2,267,Nate Diaz,182.88,77.11064,193.04,Southpaw,8355922d564b152c,1985-04-16,Takanori Gomi,170.18,70.30676,177.8,Southpaw,3be081c29bf734d9,1978-09-22
2011-09-24,"Denver, Colorado, USA",win,Tony Ferguson,Aaron Riley,0.0,0.0,31.0,11.0,0.0,0.0,0.0,0,Lightweight,KO/TKO,,1,5:00,73ef22f25d0f70e2,300,Tony Ferguson,180.34,77.11064,193.04,Orthodox,22a92d7f62195791,1984-02-12,Aaron Riley,172.72,70.30676,175.26,Southpaw,f2c8ebbeafd45f2b,1980-12-09
2011-09-24,"Denver, Colorado, USA",win,Tim Boetsch,Nick Ring,0.0,0.0,46.0,29.0,4.0,0.0,2.0,0,Middleweight,U-DEC,,3,5:00,73ef22f25d0f70e2,300,Tim Boetsch,182.88,83.91452,187.96,Orthodox,c80095f6092271a7,1981-01-28,Nick Ring,182.88,83.91452,187.96,Southpaw,b13da0b1a3aed3e7,1979-02-10
2011-09-24,"Denver, Colorado, USA",win,Junior Assuncao,Eddie Yagin,0.0,0.0,63.0,10.0,3.0,0.0,0.0,2,Featherweight,U-DEC,,3,5:00,73ef22f25d0f70e2,300,Junior Assuncao,175.26,65.77083999999999,182.88,Orthodox,d0d7160824278840,1981-06-24,Eddie Yagin,170.18,65.77083999999999,,Orthodox,cc84b68f862b466f,1979-03-23
2011-09-24,"Denver, Colorado, USA",win,Takeya Mizugaki,Cole Escovedo,2.0,0.0,70.0,29.0,1.0,0.0,0.0,0,Bantamweight,KO/TKO,Punches,2,4:30,73ef22f25d0f70e2,270,Takeya Mizugaki,170.18,61.23492,175.26,Orthodox,48e093ea1f43a053,1983-12-16,Cole Escovedo,170.18,61.23492,182.88,Orthodox,5df17b3620145578,1981-08-30
2011-09-24,"Denver, Colorado, USA",win,James Te Huna,Ricardo Romero,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0,Light Heavyweight,KO/TKO,Punches,1,0:47,73ef22f25d0f70e2,47,James Te Huna,187.96,83.91452,190.5,Orthodox,f5431394fb284bb9,1981-09-29,Ricardo Romero,182.88,92.98636,193.04,Orthodox,744e098e065cfdbe,1978-04-15
2021-05-15,"Houston, Texas, USA",win,Charles Oliveira,Michael Chandler,2.0,0.0,24.0,30.0,1.0,0.0,0.0,1,Lightweight,KO/TKO,Punch,2,0:19,744f50016c39c26c,19,Charles Oliveira,177.8,70.30676,187.96,Orthodox,07225ba28ae309b6,1989-10-17,Michael Chandler,172.72,70.30676,180.34,Orthodox,4b93a88f3b1de35b,1986-04-24
2021-05-15,"Houston, Texas, USA",win,Beneil Dariush,Tony Ferguson,0.0,0.0,23.0,15.0,3.0,0.0,1.0,1,Lightweight,U-DEC,,3,5:00,744f50016c39c26c,300,Beneil Dariush,177.8,70.30676,182.88,Southpaw,08af939f41b5a57b,1989-05-06,Tony Ferguson,180.34,77.11064,193.04,Orthodox,22a92d7f62195791,1984-02-12
2021-05-15,"Houston, Texas, USA",ncnc,Matt Schnell,Rogerio Bontorin,0.0,0.0,65.0,72.0,0.0,1.0,0.0,0,Bantamweight,Overturned,,3,5:00,744f50016c39c26c,300,Matt Schnell,172.72,56.699,177.8,Orthodox,67c1d46f4ed16f9e,1990-01-15,Rogerio Bontorin,165.1,56.699,170.18,Orthodox,07a2bdaa0afdd831,1992-04-25
2021-05-15,"Houston, Texas, USA",win,Katlyn Cerminara,Viviane Araujo,0.0,0.0,127.0,89.0,0.0,1.0,0.0,1,Women's Flyweight,U-DEC,,3,5:00,744f50016c39c26c,300,Katlyn Cerminara,175.26,56.699,172.72,Orthodox,e872e9a9a902c045,1988-12-28,Viviane Araujo,162.56,56.699,172.72,Orthodox,36541f1e6c5d4955,1986-11-21
2021-05-15,"Houston, Texas, USA",win,Edson Barboza,Shane Burgos,1.0,0.0,98.0,80.0,0.0,0.0,0.0,0,Featherweight,KO/TKO,Punch,3,1:16,744f50016c39c26c,76,Edson Barboza,180.34,65.77083999999999,190.5,Orthodox,64a50dad704d1d49,1986-01-21,Shane Burgos,180.34,65.77083999999999,190.5,Orthodox,98d961097baaf308,1991-03-19
2021-05-15,"Houston, Texas, USA",win,Andre Muniz,Jacare Souza,0.0,0.0,7.0,11.0,2.0,1.0,1.0,0,Middleweight,SUB,Armbar,1,3:59,744f50016c39c26c,239,Andre Muniz,185.42,83.91452,198.12,Southpaw,886264a0c9f4ea5e,1990-02-17,Jacare Souza,185.42,83.91452,182.88,Orthodox,7a703c565ccaa18f,1979-12-07
2021-05-15,"Houston, Texas, USA",win,Lando Vannata,Mike Grundy,0.0,0.0,80.0,32.0,1.0,3.0,0.0,0,Featherweight,S-DEC,,3,5:00,744f50016c39c26c,300,Lando Vannata,175.26,70.30676,180.34,Orthodox,f9b200db02b488d9,1992-03-14,Mike Grundy,170.18,65.77083999999999,182.88,Orthodox,56fcb2c4d99f9d1b,1987-01-03
2021-05-15,"Houston, Texas, USA",win,Jordan Wright,Jamie Pickett,1.0,0.0,26.0,4.0,0.0,0.0,0.0,0,Middleweight,KO/TKO,Knee,1,1:04,744f50016c39c26c,64,Jordan Wright,187.96,92.98636,195.58,Orthodox,c878270af633eb11,1991-10-07,Jamie Pickett,187.96,83.91452,203.2,Orthodox,830f60497fab345a,1988-08-29
2021-05-15,"Houston, Texas, USA",win,Andrea Lee,Antonina Shevchenko,0.0,0.0,45.0,23.0,3.0,0.0,3.0,0,Women's Flyweight,SUB,Triangle Armbar,2,4:52,744f50016c39c26c,292,Andrea Lee,167.64,56.699,175.26,Orthodox,05fa626cb33d15b8,1989-02-11,Antonina Shevchenko,172.72,56.699,170.18,Southpaw,d7338bcb141abd2c,1984-11-20
2021-05-15,"Houston, Texas, USA",win,Priscila Cachoeira,Gina Mazany,0.0,0.0,36.0,33.0,0.0,4.0,0.0,0,Women's Flyweight,KO/TKO,Punches,2,4:51,744f50016c39c26c,291,Priscila Cachoeira,170.18,56.699,165.1,Orthodox,b1e5bcaad32a3cac,1988-08-19,Gina Mazany,167.64,56.699,172.72,Southpaw,016a8d958883167c,1988-08-19
2021-05-15,"Houston, Texas, USA",win,Tucker Lutz,Kevin Aguilar,0.0,0.0,99.0,81.0,3.0,0.0,0.0,0,Featherweight,U-DEC,,3,5:00,744f50016c39c26c,300,Tucker Lutz,172.72,65.77083999999999,182.88,Orthodox,7832f2f62f04178f,1994-07-12,Kevin Aguilar,170.18,70.30676,185.42,Orthodox,cf946e03ba2e7666,1988-09-07
2021-05-15,"Houston, Texas, USA",win,Christos Giagos,Sean Soriano,0.0,0.0,22.0,33.0,3.0,0.0,1.0,0,Lightweight,SUB,D'Arce Choke,2,0:59,744f50016c39c26c,59,Christos Giagos,177.8,70.30676,180.34,Orthodox,de45aaae23dfa392,1990-01-23,Sean Soriano,175.26,65.77083999999999,177.8,Orthodox,bd5403efbaa445c0,1989-10-06
1998-03-13,"New Orleans, Louisiana, USA",win,Frank Shamrock,Igor Zinoviev,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,Middleweight,KO/TKO,Slam,1,0:22,749685d24e2cac50,22,Frank Shamrock,177.8,83.91452,,Orthodox,fcaae0385b514f11,1972-12-08,Igor Zinoviev,185.42,90.264808,,Orthodox,108afe61a26bcbf4,
1998-03-13,"New Orleans, Louisiana, USA",win,Tsuyoshi Kohsaka,Kimo Leopoldo,0.0,0.0,45.0,13.0,0.0,2.0,0.0,2,Heavyweight,U-DEC,,2,3:00,749685d24e2cac50,180,Tsuyoshi Kohsaka,180.34,102.0582,,Orthodox,b76ed59283d3559c,1970-03-06,Kimo Leopoldo,190.5,106.59412,,Orthodox,08ae5cd9aef7ddd3,1968-01-05
1998-03-13,"New Orleans, Louisiana, USA",win,Pat Miletich,Chris Brennan,0.0,0.0,6.0,2.0,0.0,1.0,1.0,1,Lightweight,SUB,Shoulder Choke,1,9:02,749685d24e2cac50,542,Pat Miletich,177.8,77.11064,,Orthodox,cedfdf8d423d500c,1968-03-09,Chris Brennan,172.72,77.11064,,Orthodox,b19fc66613dc75b9,1971-10-12
1998-03-13,"New Orleans, Louisiana, USA",win,Jerry Bohlander,Kevin Jackson,0.0,0.0,5.0,18.0,0.0,2.0,2.0,0,Middleweight,SUB,Armbar,1,10:23,749685d24e2cac50,623,Jerry Bohlander,180.34,90.264808,,Orthodox,93892752c5fc23ca,1974-02-12,Kevin Jackson,177.8,90.264808,,Switch,13b2f59210dda9cc,
1998-03-13,"New Orleans, Louisiana, USA",win,Pat Miletich,Townsend Saunders,0.0,0.0,18.0,13.0,0.0,2.0,1.0,0,Lightweight,S-DEC,,2,3:00,749685d24e2cac50,180,Pat Miletich,177.8,77.11064,,Orthodox,cedfdf8d423d500c,1968-03-09,Townsend Saunders,165.1,77.11064,,Orthodox,20bd6c3e03c46ee6,
1998-03-13,"New Orleans, Louisiana, USA",win,Mikey Burnett,Eugenio Tadeu,0.0,0.0,42.0,6.0,1.0,0.0,1.0,0,Lightweight,KO/TKO,Punches,1,9:45,749685d24e2cac50,585,Mikey Burnett,167.64,77.11064,,Orthodox,4c805f5f58a75df0,1974-04-12,Eugenio Tadeu,172.72,72.57472,,Orthodox,f70144caea5c4c80,
1998-03-13,"New Orleans, Louisiana, USA",win,Chris Brennan,Courtney Turner,,,,,,,,--,Lightweight,SUB,Armbar,1,1:20,749685d24e2cac50,80,Chris Brennan,172.72,77.11064,,Orthodox,b19fc66613dc75b9,1971-10-12,Courtney Turner,187.96,77.11064,,,56f4b81ec4db61af,
1998-03-13,"New Orleans, Louisiana, USA",win,Laverne Clark,Josh Stuart,,,,,,,,--,Lightweight,KO/TKO,,1,1:15,749685d24e2cac50,75,Laverne Clark,180.34,77.11064,,Orthodox,1c2f2571b18791b6,1973-12-02,Josh Stuart,175.26,72.57472,,,601cf40c09090853,
2019-12-21,"Busan, South Korea",win,Chan Sung Jung,Frankie Edgar,1.0,0.0,46.0,9.0,0.0,0.0,0.0,0,Featherweight,KO/TKO,Punches,1,3:18,74fefd43f073cd2f,198,Chan Sung Jung,170.18,65.77083999999999,182.88,Orthodox,c451d67c09c55418,1987-03-17,Frankie Edgar,167.64,61.23492,172.72,Orthodox,f2688492b9a525a3,1981-10-16
2019-12-21,"Busan, South Korea",win,Volkan Oezdemir,Aleksandar Rakic,0.0,0.0,63.0,75.0,0.0,1.0,0.0,1,Light Heavyweight,S-DEC,,3,5:00,74fefd43f073cd2f,300,,,,,,,,Aleksandar Rakic,193.04,92.98636,198.12,Orthodox,333b9e5c723ac873,1992-02-06
2019-12-21,"Busan, South Korea",win,Charles Jourdain,Dooho Choi,2.0,1.0,64.0,42.0,0.0,0.0,0.0,0,Featherweight,KO/TKO,Punches,2,4:32,74fefd43f073cd2f,272,Charles Jourdain,175.26,61.23492,175.26,Switch,f1d64ae34e088832,1995-11-27,Dooho Choi,177.8,65.77083999999999,177.8,Orthodox,e93b04e308913c2e,1991-04-10
2019-12-21,"Busan, South Korea",win,Da Woon Jung,Mike Rodriguez,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0,Light Heavyweight,KO/TKO,Punch,1,1:04,74fefd43f073cd2f,64,Da Woon Jung,193.04,92.98636,198.12,Orthodox,74f9448b97bf8bec,1993-12-07,Mike Rodriguez,193.04,92.98636,208.28,Southpaw,18b602842a24f7c5,1988-11-28
2019-12-21,"Busan, South Korea",win,JunYong Park,Marc-Andre Barriault,0.0,0.0,77.0,51.0,5.0,0.0,0.0,0,Middleweight,U-DEC,,3,5:00,74fefd43f073cd2f,300,JunYong Park,177.8,83.91452,185.42,Orthodox,285ae0b4a68221f4,1991-02-27,Marc-Andre Barriault,185.42,83.91452,187.96,Orthodox,8e9eb3fc86db0f7d,1990-02-18
2019-12-21,"Busan, South Korea",win,Kyung Ho Kang,Pingyuan Liu,0.0,0.0,20.0,25.0,3.0,0.0,0.0,0,Bantamweight,S-DEC,,3,5:00,74fefd43f073cd2f,300,Kyung Ho Kang,175.26,61.23492,185.42,Orthodox,a7897d200692ab64,1987-09-09,Pingyuan Liu,167.64,61.23492,182.88,Orthodox,31bbd39c0a075d4e,1993-02-13
2019-12-21,"Busan, South Korea",win,Ciryl Gane,Tanner Boser,0.0,0.0,65.0,32.0,0.0,0.0,0.0,0,Heavyweight,U-DEC,,3,5:00,74fefd43f073cd2f,300,Ciryl Gane,193.04,111.13004,205.74,Orthodox,787bb1f087ccff8a,1990-04-12,Tanner Boser,187.96,92.98636,190.5,Orthodox,04c8b08b16a5b99e,1991-08-02
2019-12-21,"Busan, South Korea",win,SeungWoo Choi,Suman Mokhtarian,1.0,0.0,95.0,33.0,0.0,0.0,0.0,0,Featherweight,U-DEC,,3,5:00,74fefd43f073cd2f,300,SeungWoo Choi,182.88,65.77083999999999,187.96,Orthodox,a68575214ecad140,1992-11-03,Suman Mokhtarian,172.72,65.77083999999999,182.88,Orthodox,192520689012c7e4,1992-06-13
2019-12-21,"Busan, South Korea",win,Omar Morales,Dong Hyun Ma,1.0,0.0,32.0,15.0,1.0,0.0,0.0,0,Lightweight,U-DEC,,3,5:00,74fefd43f073cd2f,300,Omar Morales,180.34,70.30676,185.42,Orthodox,a0e6753c42698f13,1985-10-17,Dong Hyun Ma,180.34,70.30676,177.8,Orthodox,98a6b2361045898f,1988-09-09
2019-12-21,"Busan, South Korea",win,Alexandre Pantoja,Matt Schnell,1.0,0.0,34.0,20.0,1.0,0.0,0.0,0,Flyweight,KO/TKO,Punch,1,4:17,74fefd43f073cd2f,257,Alexandre Pantoja,165.1,56.699,170.18,Orthodox,a0f0004aadf10b71,1990-04-16,Matt Schnell,172.72,56.699,177.8,Orthodox,67c1d46f4ed16f9e,1990-01-15
2019-12-21,"Busan, South Korea",win,Raoni Barcelos,Said Nurmagomedov,0.0,0.0,42.0,55.0,2.0,0.0,0.0,0,Bantamweight,U-DEC,,3,5:00,74fefd43f073cd2f,300,Raoni Barcelos,170.18,61.23492,170.18,Orthodox,b9f28e7045fdfce7,1987-05-01,Said Nurmagomedov,172.72,61.23492,177.8,Orthodox,0fd5f4b838e890cc,1992-04-05
2019-12-21,"Busan, South Korea",win,Amanda Lemos,Miranda Granger,0.0,0.0,8.0,4.0,1.0,0.0,1.0,0,Women's Strawweight,SUB,Rear Naked Choke,1,3:43,74fefd43f073cd2f,223,Amanda Lemos,162.56,52.16308,165.1,Southpaw,3df5493bb279226f,1987-05-22,Miranda Granger,170.18,52.16308,172.72,Orthodox,7559395ad833c074,1992-04-13
2019-12-21,"Busan, South Korea",win,Alatengheili,Ryan Benoit,0.0,0.0,47.0,68.0,4.0,0.0,0.0,0,Bantamweight,S-DEC,,3,5:00,74fefd43f073cd2f,300,Alatengheili,165.1,61.23492,167.64,Orthodox,1897b7b913736a7c,1991-12-14,Ryan Benoit,165.1,56.699,172.72,Orthodox,20999e27ddd94bda,1989-08-25
2022-11-05,"Las Vegas, Nevada, USA",win,Amanda Lemos,Marina Rodriguez,0.0,0.0,29.0,19.0,1.0,0.0,1.0,0,Women's Strawweight,KO/TKO,Punches,3,0:54,756f45905fb20cb5,54,Amanda Lemos,162.56,52.16308,165.1,Southpaw,3df5493bb279226f,1987-05-22,Marina Rodriguez,167.64,52.16308,165.1,Orthodox,cd2c4d30c6e13b47,1987-04-29
2022-11-05,"Las Vegas, Nevada, USA",win,Neil Magny,Daniel Rodriguez,0.0,0.0,57.0,66.0,5.0,0.0,1.0,0,Welterweight,SUB,D'Arce Choke,3,3:33,756f45905fb20cb5,213,Neil Magny,190.5,77.11064,203.2,Orthodox,84b3e7d38f2d2ec5,1987-08-03,Daniel Rodriguez,185.42,77.11064,187.96,Southpaw,8a1f3b5c526cd6e6,1986-12-31
2022-11-05,"Las Vegas, Nevada, USA",win,Shayilan Nuerdanbieke,Darrick Minner,1.0,0.0,19.0,5.0,0.0,0.0,0.0,0,Featherweight,KO/TKO,Elbows,1,1:07,756f45905fb20cb5,67,Shayilan Nuerdanbieke,172.72,65.77083999999999,175.26,Orthodox,0a73acff6325c1e2,1994-05-04,Darrick Minner,170.18,65.77083999999999,175.26,Orthodox,34e516ab361afb1c,1990-04-28
2022-11-05,"Las Vegas, Nevada, USA",win,Tagir Ulanbekov,Nate Maness,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0,Flyweight,SUB,Guillotine Choke,1,2:11,756f45905fb20cb5,131,Tagir Ulanbekov,170.18,56.699,177.8,Southpaw,f00ac08ab056af5d,1991-08-07,Nate Maness,177.8,56.699,182.88,Orthodox,6e9f40c706f91f32,1991-06-27
2022-11-05,"Las Vegas, Nevada, USA",win,Grant Dawson,Mark Madsen,1.0,0.0,33.0,15.0,2.0,0.0,2.0,0,Lightweight,SUB,Rear Naked Choke,3,2:05,756f45905fb20cb5,125,Grant Dawson,177.8,70.30676,182.88,Switch,99bd51917728c25d,1994-02-20,Mark Madsen,172.72,70.30676,182.88,Orthodox,da0995f19b749cfa,1984-09-23
2022-11-05,"Las Vegas, Nevada, USA",win,Miranda Maverick,Shanna Young,0.0,0.0,63.0,29.0,5.0,0.0,1.0,0,Women's Flyweight,U-DEC,,3,5:00,756f45905fb20cb5,300,Miranda Maverick,160.02,56.699,165.1,Southpaw,f29a6350c69f4a33,1997-07-01,Shanna Young,170.18,56.699,165.1,Orthodox,568bbad0eaced57c,1991-02-20
2022-11-05,"Las Vegas, Nevada, USA",win,Mario Bautista,Benito Lopez,0.0,0.0,44.0,17.0,1.0,0.0,3.0,0,Bantamweight,SUB,Triangle Armbar,1,4:54,756f45905fb20cb5,294,Mario Bautista,175.26,61.23492,175.26,Switch,bc711b6dd95c1af6,1993-07-01,Benito Lopez,177.8,61.23492,185.42,Switch,773f7feacf96153e,1994-04-06
2022-11-05,"Las Vegas, Nevada, USA",win,Polyana Viana,Jinh Yu Frey,1.0,0.0,11.0,6.0,0.0,0.0,0.0,0,Women's Strawweight,KO/TKO,Punches,1,0:47,756f45905fb20cb5,47,Polyana Viana,165.1,52.16308,170.18,Orthodox,9673a497a9da119a,1992-06-14,Jinh Yu Frey,160.02,52.16308,165.1,Southpaw,d05cb1e8d1b885d8,1985-05-20
2022-11-05,"Las Vegas, Nevada, USA",win,Johnny Munoz,Liudvik Sholinian,0.0,0.0,78.0,56.0,2.0,0.0,0.0,0,Bantamweight,U-DEC,,3,5:00,756f45905fb20cb5,300,Johnny Munoz,175.26,61.23492,180.34,Orthodox,f6bcbd91b114ff58,1993-02-16,Liudvik Sholinian,177.8,61.23492,180.34,Orthodox,1a54231796e24a3f,1990-01-20
2022-11-05,"Las Vegas, Nevada, USA",win,Jake Hadley,Carlos Candelario,0.0,0.0,90.0,69.0,0.0,1.0,1.0,0,Flyweight,SUB,Triangle Choke,2,2:39,756f45905fb20cb5,159,Jake Hadley,170.18,61.23492,177.8,Southpaw,60a42bf82447c919,1996-08-03,Carlos Candelario,172.72,56.699,172.72,Southpaw,760a55d5b6098cbe,1991-06-04
2022-11-05,"Las Vegas, Nevada, USA",win,Tamires Vidal,Ramona Pascual,1.0,0.0,17.0,13.0,0.0,0.0,0.0,0,Women's Bantamweight,KO/TKO,Flying Knee,1,3:06,756f45905fb20cb5,186,Tamires Vidal,167.64,61.23492,172.72,Orthodox,4f3064faf17aa711,1998-07-27,Ramona Pascual,170.18,61.23492,167.64,Southpaw,3eb4dc9a7d4ac906,1988-09-23
2022-03-05,"Las Vegas, Nevada, USA",win,Colby Covington,Jorge Masvidal,0.0,0.0,94.0,67.0,6.0,0.0,1.0,0,Welterweight,U-DEC,,5,5:00,75e0d3cc2262b732,300,Colby Covington,180.34,77.11064,182.88,Orthodox,dc9572dd6ec74859,1988-02-22,Jorge Masvidal,180.34,77.11064,187.96,Orthodox,47b9e0e7703a4868,1984-11-12
2022-03-05,"Las Vegas, Nevada, USA",win,Rafael Dos Anjos,Renato Moicano,1.0,0.0,149.0,88.0,5.0,0.0,0.0,0,Catch Weight,U-DEC,,5,5:00,75e0d3cc2262b732,300,Rafael Dos Anjos,172.72,77.11064,177.8,Southpaw,6a2f7c151031653d,1984-10-26,Renato Moicano,180.34,70.30676,182.88,Orthodox,b6452706b373eea1,1989-05-21
2022-03-05,"Las Vegas, Nevada, USA",win,Bryce Mitchell,Edson Barboza,1.0,0.0,34.0,16.0,4.0,0.0,0.0,0,Featherweight,U-DEC,,3,5:00,75e0d3cc2262b732,300,Bryce Mitchell,177.8,65.77083999999999,177.8,Southpaw,d9c6f19f958643e9,1994-10-04,Edson Barboza,180.34,65.77083999999999,190.5,Orthodox,64a50dad704d1d49,1986-01-21
