Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time,event_id,Time_seconds
2016-11-19,"Sao Paulo, Sao Paulo, Brazil",win,Sergio Moraes,Zak Ottow,0,0,35,44,1,0,0,0,Welterweight,S-DEC,,3,5:00,5cde96e0a1a1fffe,300
2016-11-19,"Sao Paulo, Sao Paulo, Brazil",win,Cezar Ferreira,Jack Hermansson,0,0,10,14,1,0,1,0,Middleweight,SUB,Arm Triangle,2,2:11,5cde96e0a1a1fffe,131
2016-11-19,"Sao Paulo, Sao Paulo, Brazil",win,Gadzhimurad Antigulov,Marcos Rogerio de Lima,0,0,0,2,1,0,1,0,Light Heavyweight,SUB,Guillotine Choke,1,1:07,5cde96e0a1a1fffe,67
2016-11-19,"Sao Paulo, Sao Paulo, Brazil",win,Johnny Eduardo,Manvel Gamburyan,1,0,26,11,0,0,0,0,Bantamweight,KO/TKO,Punch,2,0:46,5cde96e0a1a1fffe,46
2016-11-19,"Sao Paulo, Sao Paulo, Brazil",win,Luis Henrique,Christian Colombo,0,0,31,3,6,0,2,0,Heavyweight,SUB,Guillotine Choke,3,2:12,5cde96e0a1a1fffe,132
2016-11-19,"Sao Paulo, Sao Paulo, Brazil",win,Pedro Munhoz,Justin Scoggins,0,0,28,44,0,1,1,0,Bantamweight,SUB,Guillotine Choke,2,1:55,5cde96e0a1a1fffe,115
2016-11-19,"Sao Paulo, Sao Paulo, Brazil",ncnc,Francimar Barroso,Darren Stewart,0,0,0,7,0,1,0,0,Light Heavyweight,Overturned,,1,1:34,5cde96e0a1a1fffe,94
2010-12-04,"Las Vegas, Nevada, USA",win,Jonathan Brookins,Michael Johnson,0,1,32,30,3,0,0,0,Lightweight,U-DEC,,3,5:00,5d7bdab5e03e3216,300
2010-12-04,"Las Vegas, Nevada, USA",win,Stephan Bonnar,Igor Pokrajac,0,0,44,23,3,0,1,0,Light Heavyweight,U-DEC,,3,5:00,5d7bdab5e03e3216,300
2010-12-04,"Las Vegas, Nevada, USA",win,Demian Maia,Kendall Grove,0,0,42,18,5,0,1,0,Middleweight,U-DEC,,3,5:00,5d7bdab5e03e3216,300
2010-12-04,"Las Vegas, Nevada, USA",win,Rick Story,Johny Hendricks,0,0,55,24,2,6,1,1,Welterweight,U-DEC,,3,5:00,5d7bdab5e03e3216,300
2010-12-04,"Las Vegas, Nevada, USA",win,Leonard Garcia,Nam Phan,0,0,64,102,2,0,0,1,Featherweight,S-DEC,,3,5:00,5d7bdab5e03e3216,300
2010-12-04,"Las Vegas, Nevada, USA",win,Cody McKenzie,Aaron Wilkinson,0,0,0,0,1,1,2,0,Lightweight,SUB,Guillotine Choke,1,2:03,5d7bdab5e03e3216,123
2010-12-04,"Las Vegas, Nevada, USA",win,Ian Loveland,Tyler Toner,2,0,44,21,0,0,0,0,Featherweight,U-DEC,,3,5:00,5d7bdab5e03e3216,300
2010-12-04,"Las Vegas, Nevada, USA",win,Kyle Watson,Sako Chivitchian,0,0,72,36,0,0,0,0,Lightweight,U-DEC,,3,5:00,5d7bdab5e03e3216,300
2010-12-04,"Las Vegas, Nevada, USA",win,Nick Pace,Will Campuzano,0,0,18,16,7,1,1,0,Bantamweight,SUB,Pace/Pillory Choke,3,4:33,5d7bdab5e03e3216,273
2010-12-04,"Las Vegas, Nevada, USA",win,Pablo Garza,Fredson Paixao,1,0,3,1,0,0,0,0,Featherweight,KO/TKO,Flying Knee,1,0:51,5d7bdab5e03e3216,51
2010-12-04,"Las Vegas, Nevada, USA",win,David Branch,Rich Attonito,0,0,16,6,4,0,0,0,Middleweight,U-DEC,,3,5:00,5d7bdab5e03e3216,300
2013-11-09,"Goiania, Goias, Brazil",win,Vitor Belfort,Dan Henderson,2,0,12,1,0,0,0,0,Light Heavyweight,KO/TKO,Kick,1,1:17,5d7c18191b8aa432,77
2013-11-09,"Goiania, Goias, Brazil",win,Cezar Ferreira,Daniel Sarafian,0,0,15,21,3,0,0,0,Middleweight,S-DEC,,3,5:00,5d7c18191b8aa432,300
2013-11-09,"Goiania, Goias, Brazil",win,Rafael Cavalcante,Igor Pokrajac,1,0,16,9,0,0,0,0,Light Heavyweight,KO/TKO,Knee,1,1:18,5d7c18191b8aa432,78
2013-11-09,"Goiania, Goias, Brazil",win,Brandon Thatch,Paulo Thiago,1,0,12,5,0,1,0,0,Welterweight,KO/TKO,Knee,1,2:10,5d7c18191b8aa432,130
2013-11-09,"Goiania, Goias, Brazil",win,Ryan LaFlare,Santiago Ponzinibbio,1,1,75,25,5,0,0,0,Welterweight,U-DEC,,3,5:00,5d7c18191b8aa432,300
2013-11-09,"Goiania, Goias, Brazil",win,Jeremy Stephens,Rony Jason,1,0,3,1,0,0,0,0,Featherweight,KO/TKO,Kick,1,0:40,5d7c18191b8aa432,40
2013-11-09,"Goiania, Goias, Brazil",win,Sam Sicilia,Godofredo Pepey,0,0,11,3,1,0,0,0,Featherweight,KO/TKO,Punches,1,1:42,5d7c18191b8aa432,102
2013-11-09,"Goiania, Goias, Brazil",win,Omari Akhmedov,Thiago Perpetuo,1,1,14,18,1,1,1,0,Middleweight,KO/TKO,Punch,1,3:31,5d7c18191b8aa432,211
2013-11-09,"Goiania, Goias, Brazil",win,Thiago Tavares,Justin Salas,0,0,7,4,1,0,1,0,Lightweight,SUB,Rear Naked Choke,1,2:38,5d7c18191b8aa432,158
2013-11-09,"Goiania, Goias, Brazil",win,Adriano Martins,Daron Cruickshank,0,0,16,8,1,0,1,0,Lightweight,SUB,Straight Armbar,2,2:49,5d7c18191b8aa432,169
2013-11-09,"Goiania, Goias, Brazil",win,Dustin Ortiz,Jose Maria,0,0,55,43,4,2,0,2,Flyweight,KO/TKO,Punches,3,3:19,5d7c18191b8aa432,199
2016-08-20,"Las Vegas, Nevada, USA",win,Conor McGregor,Nate Diaz,3,0,164,166,0,1,0,0,Welterweight,M-DEC,,5,5:00,5da4e8dc02e50ac0,300
2016-08-20,"Las Vegas, Nevada, USA",win,Anthony Johnson,Glover Teixeira,1,0,4,1,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:13,5da4e8dc02e50ac0,13
2016-08-20,"Las Vegas, Nevada, USA",win,Donald Cerrone,Rick Story,1,0,45,17,1,1,1,0,Welterweight,KO/TKO,Kick,2,2:02,5da4e8dc02e50ac0,122
2016-08-20,"Las Vegas, Nevada, USA",win,Mike Perry,Hyun Gyu Lim,3,0,31,8,0,0,0,0,Welterweight,KO/TKO,Punch,1,3:38,5da4e8dc02e50ac0,218
2016-08-20,"Las Vegas, Nevada, USA",win,Tim Means,Sabah Homasi,0,0,71,33,0,2,0,0,Welterweight,KO/TKO,Punches,2,2:56,5da4e8dc02e50ac0,176
2016-08-20,"Las Vegas, Nevada, USA",win,Cody Garbrandt,Takeya Mizugaki,1,0,12,4,0,0,0,0,Bantamweight,KO/TKO,Punch,1,0:48,5da4e8dc02e50ac0,48
2016-08-20,"Las Vegas, Nevada, USA",win,Raquel Pennington,Elizabeth Phillips,0,0,33,15,3,1,1,0,Women's Bantamweight,U-DEC,,3,5:00,5da4e8dc02e50ac0,300
2016-08-20,"Las Vegas, Nevada, USA",win,Artem Lobov,Chris Avila,0,0,53,42,0,0,0,0,Featherweight,U-DEC,,3,5:00,5da4e8dc02e50ac0,300
2016-08-20,"Las Vegas, Nevada, USA",win,Cortney Casey,Randa Markos,0,0,21,4,0,1,1,0,Women's Strawweight,SUB,Armbar,1,4:34,5da4e8dc02e50ac0,274
2016-08-20,"Las Vegas, Nevada, USA",win,Lorenz Larkin,Neil Magny,1,0,32,8,0,0,0,0,Welterweight,KO/TKO,Elbows,1,4:08,5da4e8dc02e50ac0,248
2016-08-20,"Las Vegas, Nevada, USA",win,Colby Covington,Max Griffin,0,0,26,13,6,0,0,1,Welterweight,KO/TKO,Punches,3,2:18,5da4e8dc02e50ac0,138
2016-08-20,"Las Vegas, Nevada, USA",win,Marvin Vettori,Alberto Uda,0,0,10,4,1,1,1,0,Middleweight,SUB,Guillotine Choke,1,4:30,5da4e8dc02e50ac0,270
2015-04-11,"Krakow, Poland",win,Mirko Filipovic,Gabriel Gonzaga,0,0,21,19,0,2,0,1,Heavyweight,KO/TKO,Elbows,3,3:30,5de61b03868035ff,210
2015-04-11,"Krakow, Poland",win,Jimi Manuwa,Jan Blachowicz,0,0,43,44,0,0,0,0,Light Heavyweight,U-DEC,,3,5:00,5de61b03868035ff,300
2015-04-11,"Krakow, Poland",win,Pawel Pawlak,Sheldon Westcott,0,0,30,17,3,3,0,0,Welterweight,U-DEC,,3,5:00,5de61b03868035ff,300
2015-04-11,"Krakow, Poland",win,Maryna Moroz,Joanne Wood,0,0,12,11,0,0,1,0,Women's Strawweight,SUB,Armbar,1,1:30,5de61b03868035ff,90
2015-04-11,"Krakow, Poland",win,Leon Edwards,Seth Baczynski,1,0,3,0,0,0,0,0,Welterweight,KO/TKO,Punch,1,0:08,5de61b03868035ff,8
2015-04-11,"Krakow, Poland",win,Bartosz Fabinski,Garreth McLellan,0,0,41,13,10,0,0,2,Middleweight,U-DEC,,3,5:00,5de61b03868035ff,300
2015-04-11,"Krakow, Poland",win,Sergio Moraes,Mickael Lebout,0,0,51,47,2,0,0,0,Welterweight,U-DEC,,3,5:00,5de61b03868035ff,300
2015-04-11,"Krakow, Poland",win,Yaotzin Meza,Damian Stasiak,0,0,17,14,2,1,3,1,Featherweight,U-DEC,,3,5:00,5de61b03868035ff,300
2015-04-11,"Krakow, Poland",win,Anthony Hamilton,Daniel Omielanczuk,0,0,83,36,3,1,0,0,Heavyweight,U-DEC,,3,5:00,5de61b03868035ff,300
2015-04-11,"Krakow, Poland",win,Aleksandra Albu,Izabela Badurek,0,0,42,32,0,1,1,0,Women's Strawweight,SUB,Guillotine Choke,2,3:34,5de61b03868035ff,214
2015-04-11,"Krakow, Poland",win,Stevie Ray,Marcin Bandel,0,0,31,3,0,0,2,0,Lightweight,KO/TKO,Punches,2,1:35,5de61b03868035ff,95
2015-04-11,"Krakow, Poland",win,Taylor Lapilus,Rocky Lee,0,0,80,37,2,1,1,0,Featherweight,U-DEC,,3,5:00,5de61b03868035ff,300
2017-05-13,"Dallas, Texas, USA",win,Stipe Miocic,Junior Dos Santos,1,0,26,12,0,0,0,0,Heavyweight,KO/TKO,Punch,1,2:22,5df10509264586e5,142
2017-05-13,"Dallas, Texas, USA",win,Joanna Jedrzejczyk,Jessica Andrade,0,0,225,83,0,2,0,0,Women's Strawweight,U-DEC,,5,5:00,5df10509264586e5,300
2017-05-13,"Dallas, Texas, USA",win,Demian Maia,Jorge Masvidal,0,0,23,39,4,0,0,0,Welterweight,S-DEC,,3,5:00,5df10509264586e5,300
2017-05-13,"Dallas, Texas, USA",win,Frankie Edgar,Yair Rodriguez,0,0,72,16,1,0,0,1,Featherweight,KO/TKO,,2,5:00,5df10509264586e5,300
2017-05-13,"Dallas, Texas, USA",win,David Branch,Krzysztof Jotko,0,0,39,28,2,1,0,0,Middleweight,S-DEC,,3,5:00,5df10509264586e5,300
2017-05-13,"Dallas, Texas, USA",ncnc,Eddie Alvarez,Dustin Poirier,0,0,44,73,1,0,0,2,Lightweight,CNC,,2,4:02,5df10509264586e5,242
2017-05-13,"Dallas, Texas, USA",win,Jason Knight,Chas Skelly,1,0,59,29,2,1,3,0,Featherweight,KO/TKO,Punch,3,0:39,5df10509264586e5,39
2017-05-13,"Dallas, Texas, USA",win,Chase Sherman,Rashad Coulter,1,0,103,36,0,0,0,0,Heavyweight,KO/TKO,Elbow,2,3:36,5df10509264586e5,216
2017-05-13,"Dallas, Texas, USA",win,James Vick,Marco Polo Reyes,1,0,20,16,0,0,0,0,Lightweight,KO/TKO,Punch,1,2:39,5df10509264586e5,159
2017-05-13,"Dallas, Texas, USA",win,Cortney Casey,Jessica Aguilar,0,0,103,57,0,4,0,0,Women's Strawweight,U-DEC,,3,5:00,5df10509264586e5,300
2017-05-13,"Dallas, Texas, USA",win,Enrique Barzola,Gabriel Benitez,0,0,46,51,9,0,1,0,Featherweight,U-DEC,,3,5:00,5df10509264586e5,300
2017-05-13,"Dallas, Texas, USA",win,Gadzhimurad Antigulov,Joachim Christensen,0,0,2,1,1,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,1,2:21,5df10509264586e5,141
2020-02-15,"Rio Rancho, New Mexico, USA",win,Jan Blachowicz,Corey Anderson,1,0,13,11,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:08,5df17b3620145578,188
2020-02-15,"Rio Rancho, New Mexico, USA",win,Diego Sanchez,Michel Pereira,0,1,25,53,0,2,0,0,Welterweight,DQ,,3,3:09,5df17b3620145578,189
2020-02-15,"Rio Rancho, New Mexico, USA",win,Montana De La Rosa,Mara Romero Borella,1,0,27,23,1,1,1,0,Women's Flyweight,U-DEC,,3,5:00,5df17b3620145578,300
2020-02-15,"Rio Rancho, New Mexico, USA",win,Brok Weaver,Kazula Vargas,0,0,5,15,0,1,1,0,Lightweight,DQ,,1,4:02,5df17b3620145578,242
2020-02-15,"Rio Rancho, New Mexico, USA",win,Ray Borg,Rogerio Bontorin,0,0,35,9,10,0,0,0,Flyweight,U-DEC,,3,5:00,5df17b3620145578,300
2020-02-15,"Rio Rancho, New Mexico, USA",win,Lando Vannata,Yancy Medeiros,0,0,99,68,0,0,0,0,Lightweight,U-DEC,,3,5:00,5df17b3620145578,300
2020-02-15,"Rio Rancho, New Mexico, USA",win,Daniel Rodriguez,Tim Means,1,0,49,41,0,1,1,0,Welterweight,SUB,Guillotine Choke,2,3:37,5df17b3620145578,217
2020-02-15,"Rio Rancho, New Mexico, USA",win,John Dodson,Nathaniel Wood,1,0,39,46,0,1,0,0,Bantamweight,KO/TKO,Punch,3,0:16,5df17b3620145578,16
2020-02-15,"Rio Rancho, New Mexico, USA",win,Scott Holtzman,Jim Miller,0,0,88,58,1,0,0,0,Lightweight,U-DEC,,3,5:00,5df17b3620145578,300
2020-02-15,"Rio Rancho, New Mexico, USA",win,Devin Clark,Dequan Townsend,0,0,39,6,3,0,0,0,Light Heavyweight,U-DEC,,3,5:00,5df17b3620145578,300
2020-02-15,"Rio Rancho, New Mexico, USA",win,Merab Dvalishvili,Casey Kenney,0,0,63,45,12,0,0,0,Bantamweight,U-DEC,,3,5:00,5df17b3620145578,300
2020-02-15,"Rio Rancho, New Mexico, USA",win,Macy Chiasson,Shanna Young,0,0,86,40,3,0,0,0,Women's Bantamweight,U-DEC,,3,5:00,5df17b3620145578,300
2020-02-15,"Rio Rancho, New Mexico, USA",win,Raulian Paiva,Mark De La Rosa,1,0,54,45,0,0,0,0,Flyweight,KO/TKO,Punch,2,4:42,5df17b3620145578,282
2024-05-11,"St. Louis, Missouri, USA",win,Derrick Lewis,Rodrigo Nascimento,1,0,41,27,1,1,0,0,Heavyweight,KO/TKO,Punch,3,0:49,5dfe71ade71f3a4b,49
2024-05-11,"St. Louis, Missouri, USA",win,Joaquin Buckley,Nursulton Ruziboev,1,0,86,31,4,0,0,0,Welterweight,U-DEC,,3,5:00,5dfe71ade71f3a4b,300
2024-05-11,"St. Louis, Missouri, USA",win,Carlos Ulberg,Alonzo Menifield,1,0,7,1,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,0:12,5dfe71ade71f3a4b,12
2024-05-11,"St. Louis, Missouri, USA",win,Diego Ferreira,Mateusz Rebecki,0,1,123,52,3,4,0,0,Lightweight,KO/TKO,Punches,3,4:51,5dfe71ade71f3a4b,291
2024-05-11,"St. Louis, Missouri, USA",win,Sean Woodson,Alex Caceres,0,0,101,82,0,0,0,0,Featherweight,U-DEC,,3,5:00,5dfe71ade71f3a4b,300
2024-05-11,"St. Louis, Missouri, USA",win,Waldo Cortes-Acosta,Robelis Despaigne,0,0,52,26,3,0,1,0,Heavyweight,U-DEC,,3,5:00,5dfe71ade71f3a4b,300
2024-05-11,"St. Louis, Missouri, USA",win,Chase Hooper,Viacheslav Borshchev,1,0,62,2,1,0,2,0,Lightweight,SUB,D'Arce Choke,2,3:00,5dfe71ade71f3a4b,180
2024-05-11,"St. Louis, Missouri, USA",win,Esteban Ribovics,Terrance McKinney,1,0,5,5,0,0,0,0,Lightweight,KO/TKO,Kick,1,0:37,5dfe71ade71f3a4b,37
2024-05-11,"St. Louis, Missouri, USA",win,Tabatha Ricci,Tecia Pennington,0,0,54,80,1,0,0,0,Women's Strawweight,S-DEC,,3,5:00,5dfe71ade71f3a4b,300
2024-05-11,"St. Louis, Missouri, USA",win,Trey Waters,Billy Ray Goff,0,0,96,116,0,1,1,0,Welterweight,U-DEC,,3,5:00,5dfe71ade71f3a4b,300
2024-05-11,"St. Louis, Missouri, USA",win,Charles Johnson,Jake Hadley,1,0,70,48,0,0,0,0,Flyweight,U-DEC,,3,5:00,5dfe71ade71f3a4b,300
2024-05-11,"St. Louis, Missouri, USA",win,Veronica Hardy,JJ Aldrich,0,0,36,27,0,0,0,0,Women's Flyweight,U-DEC,,3,5:00,5dfe71ade71f3a4b,300
2016-07-13,"Sioux Falls, South Dakota, USA",win,John Lineker,Michael McDonald,2,0,26,14,0,0,0,0,Bantamweight,KO/TKO,Punch,1,2:43,5e7a28f20927d64a,163
2016-07-13,"Sioux Falls, South Dakota, USA",win,Tony Ferguson,Lando Vannata,0,1,66,40,0,0,3,0,Lightweight,SUB,D'Arce Choke,2,2:22,5e7a28f20927d64a,142
2016-07-13,"Sioux Falls, South Dakota, USA",win,Tim Boetsch,Josh Samman,0,0,38,17,2,0,0,0,Middleweight,KO/TKO,Punches,2,3:49,5e7a28f20927d64a,229
2016-07-13,"Sioux Falls, South Dakota, USA",win,Daniel Omielanczuk,Aleksei Oleinik,0,0,26,8,1,4,0,2,Heavyweight,M-DEC,,3,5:00,5e7a28f20927d64a,300
2016-07-13,"Sioux Falls, South Dakota, USA",win,Keita Nakamura,Kyle Noke,1,0,41,44,0,2,1,0,Welterweight,SUB,Rear Naked Choke,2,4:59,5e7a28f20927d64a,299
2016-07-13,"Sioux Falls, South Dakota, USA",win,Louis Smolka,Ben Nguyen,0,0,82,4,3,0,7,1,Flyweight,KO/TKO,Elbows,2,4:41,5e7a28f20927d64a,281
2016-07-13,"Sioux Falls, South Dakota, USA",win,Katlyn Cerminara,Lauren Murphy,0,0,45,38,0,1,0,0,Women's Bantamweight,U-DEC,,3,5:00,5e7a28f20927d64a,300
2016-07-13,"Sioux Falls, South Dakota, USA",win,Sam Alvey,Eric Spicely,0,0,8,7,0,0,1,0,Middleweight,SUB,Guillotine Choke,1,2:43,5e7a28f20927d64a,163
2016-07-13,"Sioux Falls, South Dakota, USA",win,Cortney Casey,Cristina Stanciu,0,0,19,5,2,0,0,0,Women's Strawweight,KO/TKO,Elbows,1,2:36,5e7a28f20927d64a,156
2016-07-13,"Sioux Falls, South Dakota, USA",win,Scott Holtzman,Cody Pfister,1,0,53,28,3,1,1,0,Lightweight,U-DEC,,3,5:00,5e7a28f20927d64a,300
2016-07-13,"Sioux Falls, South Dakota, USA",win,Rani Yahya,Matthew Lopez,0,0,40,14,3,1,1,2,Bantamweight,SUB,Arm Triangle,3,4:19,5e7a28f20927d64a,259
2016-07-13,"Sioux Falls, South Dakota, USA",win,Alex Nicholson,Devin Clark,1,1,18,14,0,1,0,1,Middleweight,KO/TKO,Punch,1,4:57,5e7a28f20927d64a,297
2023-12-09,"Las Vegas, Nevada, USA",win,Song Yadong,Chris Gutierrez,0,0,77,87,2,0,0,0,Bantamweight,U-DEC,,5,5:00,5ef0088c1b19beeb,300
2023-12-09,"Las Vegas, Nevada, USA",win,Khalil Rountree Jr.,Anthony Smith,1,0,53,47,0,0,0,0,Light Heavyweight,KO/TKO,Punch,3,0:56,5ef0088c1b19beeb,56
2023-12-09,"Las Vegas, Nevada, USA",win,Nasrat Haqparast,Jamie Mullarkey,2,0,16,8,0,0,0,0,Lightweight,KO/TKO,Punches,1,1:44,5ef0088c1b19beeb,104
2023-12-09,"Las Vegas, Nevada, USA",win,Tim Elliott,Sumudaerji,0,0,10,10,1,0,1,0,Bantamweight,SUB,Arm Triangle,1,4:02,5ef0088c1b19beeb,242
2023-12-09,"Las Vegas, Nevada, USA",win,Andre Muniz,JunYong Park,0,0,14,27,11,0,0,0,Middleweight,S-DEC,,3,5:00,5ef0088c1b19beeb,300
2023-12-09,"Las Vegas, Nevada, USA",win,Kevin Jousset,Song Kenan,0,0,134,62,1,0,0,0,Welterweight,U-DEC,,3,5:00,5ef0088c1b19beeb,300
2023-12-09,"Las Vegas, Nevada, USA",win,HyunSung Park,Shannon Ross,2,0,50,47,0,0,0,0,Flyweight,KO/TKO,Punch,2,3:59,5ef0088c1b19beeb,239
2023-12-09,"Las Vegas, Nevada, USA",win,Steve Garcia,Melquizael Costa,1,0,29,6,0,2,1,0,Lightweight,KO/TKO,Elbows,2,1:01,5ef0088c1b19beeb,61
2023-12-09,"Las Vegas, Nevada, USA",win,Luana Santos,Stephanie Egger,0,0,53,44,2,1,0,0,Women's Bantamweight,U-DEC,,3,5:00,5ef0088c1b19beeb,300
2023-12-09,"Las Vegas, Nevada, USA",win,Tatsuro Taira,Carlos Hernandez,1,0,33,2,0,0,0,0,Flyweight,KO/TKO,Punches,2,0:55,5ef0088c1b19beeb,55
2023-12-09,"Las Vegas, Nevada, USA",win,Talita Alencar,Rayanne dos Santos,0,0,36,57,1,0,0,0,Women's Strawweight,S-DEC,,3,5:00,5ef0088c1b19beeb,300
2020-05-13,"Jacksonville, Florida, USA",win,Glover Teixeira,Anthony Smith,1,0,138,86,1,1,0,0,Light Heavyweight,KO/TKO,Punches,5,1:04,5f8e00c27b7e7410,64
2020-05-13,"Jacksonville, Florida, USA",win,Ben Rothwell,Ovince Saint Preux,0,1,56,42,1,0,0,0,Heavyweight,S-DEC,,3,5:00,5f8e00c27b7e7410,300
2020-05-13,"Jacksonville, Florida, USA",win,Drew Dober,Alexander Hernandez,0,0,61,34,0,3,0,0,Lightweight,KO/TKO,Punches,2,4:25,5f8e00c27b7e7410,265
2020-05-13,"Jacksonville, Florida, USA",win,Ricky Simon,Ray Borg,0,0,67,47,7,0,0,0,Bantamweight,S-DEC,,3,5:00,5f8e00c27b7e7410,300
2020-05-13,"Jacksonville, Florida, USA",win,Andrei Arlovski,Philipe Lins,0,0,50,41,0,0,0,0,Heavyweight,U-DEC,,3,5:00,5f8e00c27b7e7410,300
2020-05-13,"Jacksonville, Florida, USA",win,Thiago Moises,Michael Johnson,0,0,1,27,0,0,1,0,Lightweight,SUB,Ankle Lock,2,0:25,5f8e00c27b7e7410,25
2020-05-13,"Jacksonville, Florida, USA",win,Sijara Eubanks,Sarah Moras,0,0,85,44,2,0,0,0,Women's Bantamweight,U-DEC,,3,5:00,5f8e00c27b7e7410,300
2020-05-13,"Jacksonville, Florida, USA",win,Omar Morales,Gabriel Benitez,0,0,63,50,0,0,0,0,Lightweight,U-DEC,,3,5:00,5f8e00c27b7e7410,300
2020-05-13,"Jacksonville, Florida, USA",win,Brian Kelleher,Hunter Azure,1,0,29,62,0,0,0,0,Featherweight,KO/TKO,Punch,2,3:40,5f8e00c27b7e7410,220
2020-05-13,"Jacksonville, Florida, USA",win,Chase Sherman,Ike Villanueva,1,0,51,16,0,0,0,0,Heavyweight,KO/TKO,Elbow,2,0:49,5f8e00c27b7e7410,49
2013-02-02,"Las Vegas, Nevada, USA",win,Jose Aldo,Frankie Edgar,0,0,76,60,0,2,0,0,Featherweight,U-DEC,,5,5:00,601cf40c09090853,300
2013-02-02,"Las Vegas, Nevada, USA",win,Rogerio Nogueira,Rashad Evans,0,0,40,22,0,1,0,0,Light Heavyweight,U-DEC,,3,5:00,601cf40c09090853,300
2013-02-02,"Las Vegas, Nevada, USA",win,Antonio Silva,Alistair Overeem,1,0,21,51,0,1,0,0,Heavyweight,KO/TKO,Punches,3,0:25,601cf40c09090853,25
2013-02-02,"Las Vegas, Nevada, USA",win,Demian Maia,Jon Fitch,0,0,12,6,7,0,3,1,Welterweight,U-DEC,,3,5:00,601cf40c09090853,300
2013-02-02,"Las Vegas, Nevada, USA",win,Joseph Benavidez,Ian McCall,0,0,57,40,0,1,0,0,Flyweight,U-DEC,,3,5:00,601cf40c09090853,300
2013-02-02,"Las Vegas, Nevada, USA",win,Evan Dunham,Gleison Tibau,0,0,91,37,0,2,0,1,Lightweight,S-DEC,,3,5:00,601cf40c09090853,300
2013-02-02,"Las Vegas, Nevada, USA",win,Tyron Woodley,Jay Hieron,1,0,15,0,0,0,0,0,Welterweight,KO/TKO,Punch,1,0:36,601cf40c09090853,36
2013-02-02,"Las Vegas, Nevada, USA",win,King Green,Jacob Volkmann,0,0,54,6,1,4,1,0,Lightweight,SUB,Rear Naked Choke,3,4:25,601cf40c09090853,265
2013-02-02,"Las Vegas, Nevada, USA",win,Isaac Vallie-Flagg,Yves Edwards,0,0,76,58,0,1,0,0,Lightweight,S-DEC,,3,5:00,601cf40c09090853,300
2013-02-02,"Las Vegas, Nevada, USA",win,Dustin Kimura,Chico Camus,0,0,16,23,0,1,5,0,Bantamweight,SUB,Rear Naked Choke,3,1:50,601cf40c09090853,110
2013-02-02,"Las Vegas, Nevada, USA",win,Francisco Rivera,Edwin Figueroa,1,1,51,24,2,1,0,0,Bantamweight,KO/TKO,Punches,2,4:20,601cf40c09090853,260
2018-01-27,"Charlotte, North Carolina, USA",win,Jacare Souza,Derek Brunson,1,0,9,8,0,0,0,0,Middleweight,KO/TKO,Kick,1,3:50,602bb270f2bdbf02,230
2018-01-27,"Charlotte, North Carolina, USA",win,Andre Fili,Dennis Bermudez,0,0,80,103,4,1,0,0,Featherweight,S-DEC,,3,5:00,602bb270f2bdbf02,300
2018-01-27,"Charlotte, North Carolina, USA",win,Gregor Gillespie,Jordan Rinaldi,0,0,34,7,1,0,0,0,Lightweight,KO/TKO,Punches,1,4:46,602bb270f2bdbf02,286
2018-01-27,"Charlotte, North Carolina, USA",win,Drew Dober,Frank Camacho,0,0,145,106,0,3,0,0,Welterweight,U-DEC,,3,5:00,602bb270f2bdbf02,300
2018-01-27,"Charlotte, North Carolina, USA",win,King Green,Erik Koch,0,0,110,56,1,1,0,0,Lightweight,U-DEC,,3,5:00,602bb270f2bdbf02,300
2018-01-27,"Charlotte, North Carolina, USA",win,Mirsad Bektic,Godofredo Pepey,1,0,12,5,0,0,0,0,Featherweight,KO/TKO,Punch,1,2:47,602bb270f2bdbf02,167
2018-01-27,"Charlotte, North Carolina, USA",win,Katlyn Cerminara,Mara Romero Borella,0,0,68,79,0,1,1,0,Women's Flyweight,U-DEC,,3,5:00,602bb270f2bdbf02,300
2018-01-27,"Charlotte, North Carolina, USA",win,Randa Markos,Juliana Lima,0,0,46,18,2,1,0,0,Women's Strawweight,U-DEC,,3,5:00,602bb270f2bdbf02,300
2018-01-27,"Charlotte, North Carolina, USA",win,Ji Yeon Kim,Justine Kish,0,0,68,96,0,0,0,0,Women's Flyweight,S-DEC,,3,5:00,602bb270f2bdbf02,300
2018-01-27,"Charlotte, North Carolina, USA",win,Vinc Pichel,Joaquim Silva,0,0,60,45,1,0,0,0,Lightweight,U-DEC,,3,5:00,602bb270f2bdbf02,300
2018-01-27,"Charlotte, North Carolina, USA",win,Niko Price,George Sullivan,0,0,24,21,2,1,3,0,Welterweight,SUB,Rear Naked Choke,2,4:21,602bb270f2bdbf02,261
2018-01-27,"Charlotte, North Carolina, USA",win,Cory Sandhagen,Austin Arnett,1,0,80,32,1,1,0,0,Featherweight,KO/TKO,Punches,2,3:48,602bb270f2bdbf02,228
